Three-Digit ZIP Code,Year,Annual Change (%),HPI,HPI with 1990 base,HPI with 2000 base
562,2023,3.73,444.22,325.37,209.45
563,1977,.,100.00,61.24,37.96
563,1978,10.82,110.82,67.86,42.07
563,1979,13.09,125.33,76.75,47.57
563,1980,10.06,137.93,84.47,52.36
563,1981,-0.64,137.05,83.92,52.02
563,1982,1.43,139.00,85.12,52.76
563,1983,-8.33,127.42,78.03,48.37
563,1984,13.47,144.59,88.54,54.88
563,1985,1.67,147.01,90.02,55.80
563,1986,0.00,147.00,90.02,55.80
563,1987,2.99,151.39,92.71,57.47
563,1988,1.03,152.95,93.66,58.06
563,1989,4.46,159.77,97.84,60.65
563,1990,2.21,163.30,100.00,61.99
563,1991,2.94,168.10,102.94,63.81
563,1992,2.76,172.75,105.78,65.57
563,1993,3.33,178.50,109.31,67.76
563,1994,4.99,187.40,114.76,71.14
563,1995,5.33,197.40,120.88,74.93
563,1996,4.78,206.84,126.66,78.51
563,1997,5.35,217.90,133.44,82.71
563,1998,3.47,225.47,138.07,85.58
563,1999,6.26,239.59,146.72,90.94
563,2000,9.96,263.45,161.33,100.00
563,2001,7.96,284.41,174.17,107.96
563,2002,7.46,305.64,187.17,116.02
563,2003,4.56,319.58,195.70,121.31
563,2004,9.04,348.48,213.40,132.28
563,2005,7.92,376.08,230.30,142.75
563,2006,4.47,392.88,240.59,149.13
563,2007,-0.25,391.90,239.99,148.76
563,2008,-3.02,380.08,232.75,144.27
563,2009,-4.41,363.30,222.48,137.90
563,2010,-5.56,343.09,210.10,130.23
563,2011,-4.45,327.80,200.74,124.43
563,2012,-2.07,321.02,196.58,121.85
563,2013,1.28,325.13,199.10,123.41
563,2014,3.16,335.42,205.40,127.32
563,2015,3.07,345.72,211.71,131.23
563,2016,3.86,359.08,219.89,136.30
563,2017,5.13,377.48,231.16,143.29
563,2018,5.67,398.89,244.27,151.41
563,2019,4.14,415.42,254.39,157.69
563,2020,2.32,425.04,260.29,161.34
563,2021,10.11,468.03,286.61,177.66
563,2022,14.68,536.72,328.67,203.73
563,2023,6.91,573.78,351.37,217.80
564,1976,.,100.00,62.46,33.42
564,1977,20.24,120.24,75.10,40.18
564,1978,6.29,127.79,79.82,42.71
564,1979,-4.08,122.58,76.56,40.97
564,1980,.,.,.,.
564,1981,.,.,.,.
564,1982,.,.,.,.
564,1983,.,165.85,103.59,55.43
564,1984,.,.,.,.
564,1985,.,157.29,98.24,52.57
564,1986,-4.39,150.39,93.93,50.26
564,1987,1.30,152.34,95.15,50.91
564,1988,5.72,161.06,100.59,53.83
564,1989,-2.10,157.68,98.48,52.70
564,1990,1.54,160.11,100.00,53.51
564,1991,9.37,175.10,109.37,58.52
564,1992,4.03,182.16,113.77,60.88
564,1993,5.19,191.61,119.68,64.04
564,1994,4.91,201.02,125.55,67.18
564,1995,6.06,213.20,133.16,71.25
564,1996,3.74,221.17,138.14,73.92
564,1997,6.74,236.08,147.46,78.90
564,1998,8.51,256.18,160.00,85.62
564,1999,6.16,271.95,169.86,90.89
564,2000,10.02,299.21,186.88,100.00
564,2001,7.41,321.39,200.74,107.41
564,2002,7.11,344.25,215.01,115.05
564,2003,5.78,364.14,227.44,121.70
564,2004,9.35,398.17,248.69,133.07
564,2005,10.86,441.39,275.69,147.52
564,2006,5.54,465.84,290.96,155.69
564,2007,0.84,469.75,293.40,157.00
564,2008,-2.50,457.99,286.06,153.07
564,2009,-4.67,436.63,272.71,145.93
564,2010,-6.32,409.05,255.49,136.71
564,2011,-4.79,389.45,243.24,130.16
564,2012,-2.86,378.31,236.29,126.44
564,2013,1.03,382.20,238.72,127.73
564,2014,1.03,386.12,241.17,129.05
564,2015,3.06,397.96,248.56,133.00
564,2016,2.89,409.45,255.74,136.84
564,2017,4.26,426.90,266.63,142.67
564,2018,5.05,448.44,280.09,149.87
564,2019,5.78,474.36,296.28,158.54
564,2020,2.30,485.25,303.08,162.18
564,2021,11.63,541.67,338.32,181.03
564,2022,18.60,642.43,401.26,214.71
564,2023,7.24,688.93,430.30,230.25
565,1976,.,100.00,66.77,45.33
565,1977,-0.92,99.08,66.15,44.91
565,1978,13.37,112.32,74.99,50.91
565,1979,18.51,133.11,88.87,60.34
565,1980,17.19,155.99,104.15,70.71
565,1981,-26.86,114.10,76.18,51.72
565,1982,.,.,.,.
565,1983,.,137.99,92.13,62.55
565,1984,-5.87,129.90,86.73,58.88
565,1985,-0.31,129.50,86.46,58.70
565,1986,3.26,133.72,89.28,60.62
565,1987,2.12,136.55,91.17,61.90
565,1988,5.04,143.43,95.76,65.02
565,1989,2.02,146.34,97.70,66.33
565,1990,2.35,149.78,100.00,67.90
565,1991,4.08,155.89,104.08,70.67
565,1992,0.08,156.02,104.16,70.72
565,1993,5.49,164.58,109.88,74.60
565,1994,2.60,168.85,112.73,76.54
565,1995,5.37,177.91,118.78,80.65
565,1996,4.28,185.52,123.86,84.10
565,1997,4.03,192.99,128.85,87.48
565,1998,4.30,201.29,134.39,91.24
565,1999,3.16,207.66,138.64,94.13
565,2000,6.23,220.60,147.29,100.00
565,2001,5.28,232.26,155.07,105.28
565,2002,6.15,246.55,164.61,111.76
565,2003,3.95,256.30,171.12,116.18
565,2004,9.00,279.38,186.53,126.65
565,2005,9.94,307.16,205.07,139.23
565,2006,5.46,323.93,216.27,146.84
565,2007,2.57,332.24,221.82,150.60
565,2008,1.14,336.04,224.36,152.33
565,2009,-0.39,334.73,223.48,151.73
565,2010,-2.65,325.87,217.57,147.72
565,2011,-2.44,317.93,212.26,144.12
565,2012,0.39,319.17,213.09,144.68
565,2013,2.34,326.65,218.09,148.07
565,2014,5.13,343.42,229.29,155.67
565,2015,3.77,356.35,237.92,161.54
565,2016,5.25,375.07,250.42,170.02
565,2017,4.06,390.30,260.59,176.93
565,2018,3.41,403.59,269.46,182.95
565,2019,3.32,416.98,278.40,189.02
565,2020,1.05,421.38,281.34,191.01
565,2021,7.37,452.44,302.07,205.09
565,2022,12.93,510.94,341.13,231.61
565,2023,5.60,539.58,360.25,244.59
566,1986,.,100.00,92.61,60.04
566,1987,-0.94,99.06,91.74,59.48
566,1988,-9.32,89.83,83.19,53.94
566,1989,19.18,107.06,99.15,64.28
566,1990,0.86,107.98,100.00,64.84
566,1991,7.61,116.20,107.61,69.77
566,1992,1.97,118.49,109.74,71.15
566,1993,4.59,123.93,114.78,74.42
566,1994,3.31,128.03,118.57,76.88
566,1995,4.93,134.35,124.42,80.67
566,1996,5.00,141.06,130.64,84.70
566,1997,3.08,145.41,134.66,87.31
566,1998,5.69,153.68,142.32,92.28
566,1999,0.42,154.33,142.93,92.67
566,2000,7.91,166.54,154.23,100.00
566,2001,7.24,178.59,165.39,107.24
566,2002,5.19,187.86,173.98,112.80
566,2003,5.88,198.91,184.21,119.44
566,2004,9.52,217.85,201.75,130.81
566,2005,10.31,240.31,222.55,144.30
566,2006,5.32,253.10,234.40,151.97
566,2007,2.42,259.24,240.08,155.66
566,2008,-1.25,255.99,237.07,153.71
566,2009,-1.13,253.08,234.38,151.96
566,2010,-3.65,243.84,225.82,146.41
566,2011,-0.49,242.64,224.71,145.69
566,2012,-1.24,239.64,221.93,143.89
566,2013,0.89,241.78,223.91,145.17
566,2014,0.62,243.27,225.30,146.07
566,2015,1.12,245.99,227.81,147.70
566,2016,2.35,251.78,233.17,151.18
566,2017,1.87,256.48,237.53,154.00
566,2018,4.67,268.46,248.62,161.20
566,2019,4.55,280.69,259.94,168.54
566,2020,1.82,285.79,264.67,171.60
566,2021,10.03,314.47,291.23,188.82
566,2022,17.32,368.93,341.66,221.52
566,2023,3.08,380.31,352.20,228.36
567,1979,.,100.00,88.51,59.84
567,1980,2.29,102.29,90.53,61.21
567,1981,-29.51,72.10,63.82,43.14
567,1982,-17.98,59.14,52.34,35.39
567,1983,.,.,.,.
567,1984,.,.,.,.
567,1985,.,107.31,94.98,64.21
567,1986,-8.43,98.26,86.97,58.79
567,1987,0.52,98.77,87.42,59.10
567,1988,6.72,105.41,93.30,63.07
567,1989,-1.59,103.73,91.82,62.07
567,1990,8.91,112.98,100.00,67.60
567,1991,-0.64,112.26,99.36,67.17
567,1992,5.55,118.49,104.88,70.90
567,1993,3.42,122.54,108.46,73.33
567,1994,8.95,133.51,118.17,79.89
567,1995,6.55,142.25,125.91,85.12
567,1996,7.13,152.39,134.88,91.19
567,1997,0.54,153.21,135.61,91.68
567,1998,4.02,159.37,141.06,95.36
567,1999,1.56,161.85,143.26,96.85
567,2000,3.25,167.12,147.92,100.00
567,2001,3.45,172.89,153.03,103.45
567,2002,3.08,178.22,157.74,106.64
567,2003,2.44,182.56,161.59,109.24
567,2004,6.81,194.99,172.59,116.68
567,2005,8.71,211.98,187.62,126.84
567,2006,6.73,226.25,200.26,135.38
567,2007,4.37,236.15,209.02,141.31
567,2008,-0.61,234.71,207.74,140.44
567,2009,-0.66,233.17,206.38,139.52
567,2010,-1.67,229.29,202.94,137.20
567,2011,-0.06,229.14,202.81,137.11
567,2012,1.75,233.15,206.36,139.51
567,2013,6.90,249.25,220.61,149.14
567,2014,6.03,264.27,233.91,158.13
567,2015,5.44,278.64,246.63,166.73
567,2016,3.26,287.73,254.67,172.17
567,2017,2.54,295.05,261.15,176.55
567,2018,1.10,298.28,264.01,178.48
567,2019,4.09,310.49,274.82,185.79
567,2020,1.70,315.78,279.50,188.96
567,2021,6.72,336.99,298.27,201.65
567,2022,11.37,375.30,332.18,224.57
567,2023,3.55,388.62,343.97,232.54
570,1977,.,100.00,50.41,30.91
570,1978,27.73,127.73,64.38,39.48
570,1979,9.13,139.39,70.26,43.08
570,1980,15.29,160.71,81.01,49.67
570,1981,.,.,.,.
570,1982,.,.,.,.
570,1983,.,146.57,73.88,45.30
570,1984,43.74,210.67,106.19,65.12
570,1985,-18.08,172.58,86.99,53.34
570,1986,6.14,183.17,92.33,56.61
570,1987,3.43,189.44,95.49,58.55
570,1988,-1.31,186.96,94.24,57.79
570,1989,-0.07,186.83,94.18,57.75
570,1990,6.18,198.38,100.00,61.32
570,1991,6.36,211.01,106.36,65.22
570,1992,6.44,224.60,113.21,69.42
570,1993,6.06,238.20,120.07,73.63
570,1994,6.16,252.87,127.47,78.16
570,1995,7.36,271.50,136.85,83.92
570,1996,2.72,278.87,140.57,86.20
570,1997,4.99,292.79,147.59,90.50
570,1998,3.05,301.74,152.10,93.26
570,1999,2.86,310.37,156.45,95.93
570,2000,4.24,323.53,163.08,100.00
570,2001,3.44,334.66,168.69,103.44
570,2002,2.59,343.31,173.05,106.11
570,2003,2.29,351.16,177.01,108.54
570,2004,4.79,367.96,185.48,113.73
570,2005,7.60,395.95,199.59,122.38
570,2006,4.61,414.20,208.79,128.02
570,2007,4.55,433.05,218.29,133.85
570,2008,1.83,440.99,222.29,136.31
570,2009,-0.11,440.49,222.04,136.15
570,2010,-0.94,436.36,219.96,134.87
570,2011,-0.66,433.49,218.51,133.99
570,2012,1.12,438.33,220.95,135.48
570,2013,3.01,451.52,227.60,139.56
570,2014,4.19,470.44,237.14,145.41
570,2015,3.24,485.69,244.82,150.12
570,2016,4.86,509.29,256.72,157.42
570,2017,5.69,538.29,271.34,166.38
570,2018,5.07,565.57,285.09,174.81
570,2019,4.60,591.60,298.21,182.86
570,2020,3.01,609.41,307.19,188.36
570,2021,9.86,669.47,337.46,206.93
570,2022,16.60,780.60,393.48,241.27
570,2023,8.17,844.36,425.62,260.98
571,1976,.,100.00,46.39,30.28
571,1977,21.00,121.00,56.13,36.64
571,1978,21.25,146.70,68.05,44.42
571,1979,8.25,158.80,73.66,48.09
571,1980,9.56,173.99,80.71,52.68
571,1981,-1.38,171.59,79.59,51.96
571,1982,16.43,199.78,92.67,60.49
571,1983,-13.14,173.53,80.49,52.54
571,1984,7.38,186.33,86.43,56.42
571,1985,3.52,192.89,89.47,58.41
571,1986,2.51,197.72,91.72,59.87
571,1987,1.76,201.20,93.33,60.92
571,1988,-0.60,200.00,92.77,60.56
571,1989,2.26,204.52,94.87,61.93
571,1990,5.41,215.58,100.00,65.28
571,1991,4.58,225.46,104.58,68.27
571,1992,4.73,236.13,109.53,71.50
571,1993,6.12,250.59,116.24,75.88
571,1994,5.88,265.33,123.08,80.34
571,1995,4.97,278.52,129.19,84.33
571,1996,2.76,286.20,132.76,86.66
571,1997,2.93,294.60,136.65,89.20
571,1998,4.00,306.37,142.11,92.77
571,1999,3.49,317.06,147.07,96.00
571,2000,4.16,330.25,153.19,100.00
571,2001,4.23,344.21,159.66,104.23
571,2002,3.10,354.89,164.62,107.46
571,2003,2.02,362.06,167.94,109.63
571,2004,3.99,376.49,174.64,114.00
571,2005,4.59,393.76,182.65,119.23
571,2006,3.11,406.01,188.33,122.94
571,2007,2.36,415.59,192.77,125.84
571,2008,1.42,421.49,195.51,127.63
571,2009,-0.12,420.99,195.28,127.48
571,2010,-1.99,412.63,191.40,124.94
571,2011,-0.34,411.23,190.75,124.52
571,2012,0.60,413.68,191.89,125.26
571,2013,2.24,422.97,196.20,128.07
571,2014,3.38,437.27,202.83,132.41
571,2015,4.13,455.33,211.21,137.87
571,2016,4.48,475.75,220.68,144.06
571,2017,5.55,502.18,232.94,152.06
571,2018,5.05,527.53,244.70,159.74
571,2019,4.86,553.19,256.60,167.50
571,2020,3.06,570.10,264.44,172.62
571,2021,11.84,637.58,295.74,193.06
571,2022,16.61,743.45,344.85,225.11
571,2023,6.04,788.38,365.70,238.72
572,1978,.,100.00,48.36,33.16
572,1979,-27.41,72.59,35.10,24.07
572,1980,98.76,144.27,69.76,47.84
572,1981,.,.,.,.
572,1982,.,.,.,.
572,1983,.,.,.,.
572,1984,.,.,.,.
572,1985,.,181.86,87.94,60.30
572,1986,-4.20,174.23,84.25,57.77
572,1987,15.66,201.52,97.45,66.82
572,1988,-6.96,187.50,90.67,62.17
572,1989,3.53,194.11,93.86,64.36
572,1990,6.54,206.80,100.00,68.57
572,1991,-1.47,203.76,98.53,67.56
572,1992,9.31,222.72,107.70,73.85
572,1993,9.43,243.73,117.86,80.82
572,1994,3.50,252.26,121.98,83.65
572,1995,4.86,264.51,127.90,87.71
572,1996,1.44,268.32,129.75,88.97
572,1997,4.86,281.35,136.05,93.29
572,1998,1.40,285.29,137.96,94.60
572,1999,2.19,291.55,140.98,96.67
572,2000,3.44,301.59,145.83,100.00
572,2001,2.98,310.57,150.18,102.98
572,2002,5.23,326.83,158.04,108.37
572,2003,2.37,334.57,161.78,110.94
572,2004,5.90,354.31,171.33,117.48
572,2005,10.04,389.87,188.52,129.27
572,2006,7.06,417.41,201.84,138.41
572,2007,4.38,435.69,210.68,144.47
572,2008,4.19,453.96,219.51,150.52
572,2009,-0.72,450.70,217.94,149.44
572,2010,-1.18,445.39,215.37,147.68
572,2011,0.93,449.53,217.37,149.05
572,2012,2.21,459.48,222.18,152.35
572,2013,4.51,480.19,232.20,159.22
572,2014,4.03,499.53,241.55,165.63
572,2015,2.65,512.78,247.95,170.03
572,2016,4.35,535.07,258.73,177.42
572,2017,3.41,553.30,267.55,183.46
572,2018,4.59,578.72,279.84,191.89
572,2019,3.13,596.82,288.59,197.89
572,2020,2.43,611.32,295.61,202.70
572,2021,8.02,660.33,319.30,218.95
572,2022,14.57,756.55,365.83,250.86
572,2023,14.56,866.71,419.10,287.38
573,1979,.,100.00,69.08,44.33
573,1980,-11.88,88.12,60.87,39.06
573,1981,.,.,.,.
573,1982,.,.,.,.
573,1983,.,.,.,.
573,1984,.,.,.,.
573,1985,.,134.26,92.75,59.52
573,1986,-15.68,113.21,78.21,50.19
573,1987,22.90,139.14,96.12,61.68
573,1988,-1.55,136.99,94.63,60.73
573,1989,4.29,142.86,98.69,63.33
573,1990,1.33,144.76,100.00,64.17
573,1991,3.17,149.34,103.17,66.21
573,1992,5.65,157.78,108.99,69.95
573,1993,5.09,165.81,114.54,73.51
573,1994,6.21,176.10,121.65,78.07
573,1995,7.44,189.21,130.71,83.88
573,1996,4.47,197.67,136.55,87.63
573,1997,5.59,208.72,144.19,92.53
573,1998,0.38,209.51,144.73,92.88
573,1999,2.98,215.74,149.04,95.64
573,2000,4.55,225.57,155.82,100.00
573,2001,3.71,233.93,161.60,103.71
573,2002,1.99,238.59,164.82,105.77
573,2003,0.90,240.74,166.30,106.72
573,2004,6.09,255.40,176.43,113.23
573,2005,9.19,278.88,192.65,123.63
573,2006,5.86,295.23,203.95,130.88
573,2007,4.23,307.72,212.58,136.42
573,2008,3.59,318.78,220.22,141.32
573,2009,-0.75,316.38,218.56,140.26
573,2010,0.60,318.26,219.86,141.09
573,2011,0.52,319.92,221.00,141.83
573,2012,2.44,327.72,226.39,145.29
573,2013,4.94,343.91,237.58,152.46
573,2014,4.23,358.47,247.64,158.92
573,2015,4.39,374.21,258.51,165.90
573,2016,3.07,385.69,266.44,170.99
573,2017,5.56,407.14,281.26,180.49
573,2018,3.07,419.62,289.88,186.03
573,2019,1.67,426.63,294.72,189.13
573,2020,2.85,438.78,303.12,194.52
573,2021,7.54,471.88,325.98,209.19
573,2022,15.40,544.57,376.19,241.42
573,2023,8.03,588.28,406.39,260.80
574,1976,.,100.00,60.98,39.59
574,1977,14.13,114.13,69.59,45.19
574,1978,-7.77,105.27,64.19,41.68
574,1979,9.75,115.53,70.44,45.74
574,1980,-1.61,113.67,69.31,45.01
574,1981,.,.,.,.
574,1982,.,.,.,.
574,1983,.,.,.,.
574,1984,.,.,.,.
574,1985,.,158.47,96.63,62.75
574,1986,-6.31,148.48,90.54,58.79
574,1987,9.33,162.34,98.99,64.28
574,1988,0.67,163.43,99.65,64.71
574,1989,-1.09,161.65,98.57,64.00
574,1990,1.45,164.00,100.00,64.94
574,1991,5.20,172.53,105.20,68.31
574,1992,2.69,177.17,108.03,70.15
574,1993,5.79,187.43,114.28,74.21
574,1994,5.60,197.92,120.69,78.37
574,1995,5.36,208.53,127.15,82.57
574,1996,4.67,218.26,133.09,86.42
574,1997,4.45,227.97,139.01,90.26
574,1998,1.25,230.83,140.75,91.40
574,1999,4.01,240.08,146.39,95.06
574,2000,5.20,252.56,154.00,100.00
574,2001,3.04,260.24,158.68,103.04
574,2002,3.88,270.35,164.85,107.04
574,2003,1.52,274.44,167.34,108.67
574,2004,7.96,296.30,180.67,117.32
574,2005,9.95,325.77,198.64,128.99
574,2006,6.32,346.37,211.20,137.14
574,2007,5.67,365.99,223.17,144.91
574,2008,2.75,376.05,229.30,148.90
574,2009,1.75,382.63,233.31,151.50
574,2010,0.19,383.38,233.77,151.80
574,2011,1.28,388.27,236.75,153.73
574,2012,3.52,401.95,245.09,159.15
574,2013,2.45,411.81,251.11,163.06
574,2014,2.32,421.35,256.92,166.83
574,2015,0.88,425.07,259.19,168.30
574,2016,6.50,452.69,276.03,179.24
574,2017,2.04,461.93,281.66,182.90
574,2018,1.96,471.00,287.19,186.49
574,2019,3.38,486.89,296.89,192.78
574,2020,1.19,492.69,300.42,195.08
574,2021,7.43,529.27,322.73,209.56
574,2022,12.05,593.04,361.61,234.81
574,2023,13.05,670.41,408.78,265.45
575,1986,.,100.00,95.80,58.15
575,1987,3.85,103.85,99.49,60.39
575,1988,3.07,107.04,102.54,62.24
575,1989,-3.55,103.24,98.90,60.03
575,1990,1.11,104.38,100.00,60.69
575,1991,7.75,112.47,107.75,65.40
575,1992,2.54,115.32,110.48,67.06
575,1993,10.33,127.23,121.89,73.98
575,1994,11.29,141.60,135.66,82.34
575,1995,3.12,146.01,139.88,84.90
575,1996,2.04,148.98,142.73,86.63
575,1997,2.66,152.95,146.53,88.93
575,1998,6.52,162.91,156.08,94.73
575,1999,1.13,164.76,157.84,95.80
575,2000,4.38,171.98,164.76,100.00
575,2001,5.71,181.80,174.16,105.71
575,2002,3.66,188.45,180.53,109.57
575,2003,2.20,192.59,184.51,111.99
575,2004,5.44,203.07,194.54,118.08
575,2005,5.42,214.07,205.09,124.48
575,2006,7.94,231.07,221.37,134.36
575,2007,3.04,238.09,228.09,138.44
575,2008,0.99,240.45,230.35,139.81
575,2009,1.58,244.24,233.98,142.02
575,2010,-0.22,243.70,233.47,141.70
575,2011,0.52,244.98,234.69,142.45
575,2012,2.37,250.78,240.26,145.82
575,2013,4.11,261.09,250.13,151.82
575,2014,0.85,263.31,252.26,153.11
575,2015,7.18,282.21,270.36,164.10
575,2016,1.60,286.71,274.68,166.71
575,2017,2.99,295.28,282.89,171.70
575,2018,4.40,308.27,295.33,179.25
575,2019,1.96,314.30,301.11,182.76
575,2020,2.17,321.12,307.64,186.72
575,2021,9.59,351.90,337.13,204.62
575,2022,17.50,413.49,396.13,240.43
575,2023,2.13,422.28,404.55,245.54
576,1998,.,100.00,.,109.39
576,1999,-6.07,93.93,.,102.75
576,2000,-2.68,91.41,.,100.00
576,2001,4.45,95.48,.,104.45
576,2002,3.87,99.17,.,108.48
576,2003,-3.64,95.56,.,104.54
576,2004,1.97,97.45,.,106.60
576,2005,12.96,110.07,.,120.41
576,2006,9.52,120.55,.,131.88
576,2007,-0.07,120.47,.,131.79
576,2008,7.56,129.58,.,141.75
576,2009,4.26,135.10,.,147.79
576,2010,-6.10,126.86,.,138.77
576,2011,1.76,129.10,.,141.22
576,2012,5.87,136.67,.,149.51
576,2013,19.79,163.73,.,179.11
576,2014,-4.32,156.66,.,171.38
576,2015,4.37,163.51,.,178.87
576,2016,4.97,171.64,.,187.77
576,2017,6.05,182.03,.,199.13
576,2018,1.32,184.43,.,201.76
576,2019,9.40,201.77,.,220.73
576,2020,-1.60,198.55,.,217.20
576,2021,9.28,216.99,.,237.37
576,2022,9.96,238.60,.,261.02
576,2023,-7.10,221.65,.,242.48
577,1977,.,100.00,61.18,36.22
577,1978,20.53,120.53,73.74,43.65
577,1979,14.29,137.75,84.28,49.89
577,1980,5.20,144.91,88.66,52.48
577,1981,.,.,.,.
577,1982,.,119.13,72.88,43.14
577,1983,12.52,134.04,82.00,48.54
577,1984,14.66,153.69,94.03,55.66
577,1985,1.50,155.99,95.44,56.49
577,1986,3.97,162.19,99.23,58.74
577,1987,-0.98,160.61,98.26,58.17
577,1988,-8.40,147.11,90.00,53.28
577,1989,8.12,159.06,97.31,57.60
577,1990,2.76,163.45,100.00,59.20
577,1991,3.23,168.74,103.23,61.11
577,1992,7.08,180.70,110.55,65.44
577,1993,5.96,191.46,117.14,69.34
577,1994,7.72,206.25,126.18,74.70
577,1995,4.12,214.75,131.38,77.77
577,1996,6.83,229.42,140.36,83.09
577,1997,3.81,238.16,145.71,86.25
577,1998,3.36,246.16,150.60,89.15
577,1999,3.16,253.93,155.35,91.96
577,2000,8.74,276.12,168.93,100.00
577,2001,5.64,291.70,178.46,105.64
577,2002,5.36,307.34,188.03,111.31
577,2003,4.02,319.70,195.59,115.78
577,2004,7.51,343.71,210.28,124.48
577,2005,7.75,370.34,226.57,134.12
577,2006,6.25,393.49,240.73,142.51
577,2007,3.44,407.02,249.01,147.41
577,2008,2.58,417.53,255.44,151.21
577,2009,-0.35,416.07,254.55,150.68
577,2010,-1.32,410.57,251.18,148.69
577,2011,-0.54,408.36,249.83,147.89
577,2012,1.33,413.81,253.16,149.86
577,2013,3.29,427.43,261.50,154.80
577,2014,2.93,439.98,269.18,159.34
577,2015,3.15,453.85,277.66,164.37
577,2016,4.46,474.10,290.05,171.70
577,2017,4.43,495.10,302.90,179.30
577,2018,4.71,518.41,317.16,187.75
577,2019,4.58,542.14,331.68,196.34
577,2020,3.53,561.28,343.38,203.27
577,2021,15.58,648.70,396.87,234.93
577,2022,21.28,786.74,481.32,284.93
577,2023,7.45,845.35,517.18,306.15
580,1978,.,100.00,71.90,49.78
580,1979,25.02,125.02,89.89,62.24
580,1980,18.69,148.39,106.69,73.88
580,1981,-0.61,147.48,106.03,73.42
580,1982,-10.41,132.14,95.00,65.78
580,1983,.,.,.,.
580,1984,.,125.65,90.33,62.55
580,1985,6.55,133.88,96.25,66.65
580,1986,3.02,137.92,99.16,68.66
580,1987,0.24,138.25,99.39,68.82
580,1988,2.41,141.58,101.79,70.49
580,1989,2.44,145.03,104.27,72.20
580,1990,-4.10,139.09,100.00,69.25
580,1991,6.56,148.22,106.56,73.79
580,1992,-0.76,147.10,105.76,73.23
580,1993,6.54,156.72,112.68,78.02
580,1994,0.13,156.92,112.82,78.12
580,1995,10.78,173.84,124.98,86.54
580,1996,1.68,176.76,127.08,88.00
580,1997,4.21,184.19,132.42,91.70
580,1998,3.46,190.56,137.01,94.87
580,1999,2.88,196.04,140.95,97.60
580,2000,2.46,200.87,144.41,100.00
580,2001,5.56,212.04,152.45,105.56
580,2002,3.62,219.72,157.97,109.39
580,2003,3.67,227.79,163.77,113.40
580,2004,6.93,243.58,175.12,121.26
580,2005,7.79,262.56,188.77,130.71
580,2006,4.16,273.48,196.62,136.15
580,2007,2.62,280.65,201.77,139.72
580,2008,1.22,284.06,204.23,141.42
580,2009,0.37,285.12,204.99,141.95
580,2010,0.76,287.28,206.54,143.02
580,2011,0.79,289.54,208.17,144.15
580,2012,1.11,292.76,210.48,145.75
580,2013,4.88,307.06,220.76,152.87
580,2014,8.46,333.03,239.43,165.80
580,2015,6.01,353.05,253.83,175.76
580,2016,5.23,371.51,267.10,184.96
580,2017,2.78,381.85,274.54,190.10
580,2018,2.50,391.42,281.41,194.86
580,2019,2.68,401.90,288.95,200.08
580,2020,0.87,405.39,291.46,201.82
580,2021,5.62,428.16,307.83,213.16
580,2022,13.80,487.25,350.31,242.58
580,2023,5.02,511.72,367.91,254.76
581,1975,.,100.00,49.63,36.74
581,1976,19.04,119.04,59.08,43.74
581,1977,6.36,126.61,62.84,46.52
581,1978,11.95,141.74,70.35,52.08
581,1979,8.17,153.32,76.10,56.34
581,1980,-1.33,151.28,75.09,55.59
581,1981,-8.38,138.60,68.79,50.93
581,1982,-13.32,120.13,59.62,44.14
581,1983,29.79,155.91,77.38,57.29
581,1984,20.04,187.16,92.89,68.77
581,1985,1.91,190.74,94.67,70.08
581,1986,2.67,195.82,97.19,71.95
581,1987,2.36,200.44,99.48,73.65
581,1988,-1.08,198.28,98.41,72.86
581,1989,-0.91,196.48,97.52,72.19
581,1990,2.54,201.48,100.00,74.03
581,1991,0.20,201.88,100.20,74.18
581,1992,3.29,208.53,103.50,76.62
581,1993,3.04,214.87,106.65,78.95
581,1994,4.11,223.70,111.03,82.20
581,1995,4.59,233.98,116.13,85.97
581,1996,3.41,241.97,120.10,88.91
581,1997,1.84,246.43,122.31,90.55
581,1998,4.70,258.00,128.05,94.80
581,1999,1.82,262.70,130.39,96.53
581,2000,3.60,272.15,135.08,100.00
581,2001,4.33,283.93,140.92,104.33
581,2002,5.03,298.20,148.01,109.57
581,2003,4.52,311.69,154.70,114.53
581,2004,7.19,334.10,165.83,122.76
581,2005,6.13,354.58,175.99,130.29
581,2006,3.43,366.74,182.03,134.76
581,2007,2.00,374.09,185.67,137.45
581,2008,0.68,376.62,186.93,138.39
581,2009,0.52,378.59,187.91,139.11
581,2010,-0.54,376.54,186.89,138.36
581,2011,1.52,382.28,189.74,140.46
581,2012,1.06,386.33,191.75,141.95
581,2013,4.77,404.75,200.89,148.72
581,2014,8.83,440.47,218.62,161.85
581,2015,6.48,469.03,232.80,172.34
581,2016,5.71,495.81,246.09,182.18
581,2017,2.16,506.51,251.40,186.11
581,2018,2.45,518.92,257.56,190.67
581,2019,1.83,528.39,262.26,194.15
